548662191340421120,Sat Dec 27 021034 +0000 2014|Risks in Using Social Media to Spot Signs of Mental Distress http//nytims/1rqi9I1
373165384784162816,Thu Aug 29 192855 +0000 2013|Ask Well Is It Better to Bike or Run http//nytims/17parPH
373135852224151553,Thu Aug 29 173134 +0000 2013|Well Living With Cancer Is It Back http//nytims/17oR09F
373096860879036416,Thu Aug 29 145638 +0000 2013|RT bstrauch Think youre born a germfree blank slate Think again carlzimmer explains and its not bad news at allhttp//tco/9nkXkYA…
372931015981158400,Thu Aug 29 035737 +0000 2013|World Briefing , Asia China Police Search for Woman Accused of Gouging Out Boy’s Eyes http//nytims/185VMsQ
372931014026620928,Thu Aug 29 035737 +0000 2013|In Congress a Bid to Undo Dialysis Cuts http//nytims/1dsnXct
372866003614855168,Wed Aug 28 233917 +0000 2013|The New Old Age A Renewed Push for EndofLife Discussions http//nytims/16RKtFE
372866002016808960,Wed Aug 28 233917 +0000 2013|Phys Ed Why ACL Injuries Sideline So Many Athletes http//nytims/17kvxRg
372862207459332096,Wed Aug 28 232412 +0000 2013|Well Shorter Workweek May Not Increase WellBeing http//nytims/16RKs4o
372862205957791746,Wed Aug 28 232412 +0000 2013|Salmonella in Spices Prompts Changes in Farming http//nytims/17kvAfG
372858184702382080,Wed Aug 28 230813 +0000 2013|Medicaid Expansion Battle in Michigan Ends in Passage http//nytims/17kvAfK
372858183066591232,Wed Aug 28 230812 +0000 2013|WalMart to Offer Health Benefits to Domestic Partners http//nytims/16RKtVW
372779780220792832,Wed Aug 28 175640 +0000 2013|For athletes few sounds are more ominous than the percussive pop that can signal a ruptured knee ligament  http//nytims/1dPuM5B
372749725117591553,Wed Aug 28 155714 +0000 2013|RT paulaspan Death panels revisited Legislation introduced in House and Senate so Medicare covers end of life discussions http//tc…
372749702241873920,Wed Aug 28 155709 +0000 2013|RT bstrauch A warning on food poisoning and spices that is a little scary from gardinerharris in Indiahttp//nytims/1aPmaMM
372507226516103168,Tue Aug 27 235338 +0000 2013|A healthy recipe for leftover rice  Brown Rice and Farro Salad With Roasted Pepper Basil Arugula and Feta http//nytims/1dLN2wz
372445819879690240,Tue Aug 27 194937 +0000 2013|How can a simple bag of saline cost 546 http//nytims/1dLMiYr
372410569166688256,Tue Aug 27 172933 +0000 2013|What We Eat Tomatoes Ripe for Improvement http//nytims/19WWvCn
372385923691864064,Tue Aug 27 155137 +0000 2013|The AARP issued a report suggesting that potential caregivers will be in much shorter supply starting in 2026  http//nytims/1dLMO8U
372371317049147392,Tue Aug 27 145334 +0000 2013|RT bstrauch Can we after wrecking the tomato make it better Maybehttp//nytims/17aUIY4
372370743918465025,Tue Aug 27 145118 +0000 2013|Researchers are mapping the fauna in our water to understand how some organisms live in pipes loaded with chlorine http//nytims/1dLMEyf
372256252099043328,Tue Aug 27 071621 +0000 2013|Recipes for Health Brown Rice and Farro Salad With Roasted Pepper Basil Arugula and Feta http//nytims/15rO3qi
372195487325380608,Tue Aug 27 031453 +0000 2013|Peter Huttenlocher Explorer of the Brain’s Development Dies at 82 http//nytims/15rFr2O
372107765722152961,Mon Aug 26 212619 +0000 2013|Global Health Bacteria Study Offers Clues to Typhoid Mary Mystery http//nytims/13U7XMf
372101549977124865,Mon Aug 26 210137 +0000 2013|RT cslnyt In 2010 there were 72 ppl of caregiving age (4564) for every 80+ yr old By 2030 there will be 41 http//nytims/1ferqqN
372099161371721729,Mon Aug 26 205207 +0000 2013|The New Old Age Blog In Coming Decades Fewer Caregivers http//nytims/177UGQQ
372099159689789440,Mon Aug 26 205207 +0000 2013|Books ‘The Cancer Chronicles’ Wanders Through the Disease’s World http//nytims/19IbgW3
372095348459974656,Mon Aug 26 203658 +0000 2013|Letters Drugs for Mental Health (1 Letter) http//nytims/19IhGnV
372095347705016321,Mon Aug 26 203658 +0000 2013|QampA Are There Reasons for Different Sneezing Patterns http//nytims/13TS7RP
372091435153387521,Mon Aug 26 202125 +0000 2013|A Quest for Even Safer Drinking Water http//nytims/19IhEfZ
372091434306125824,Mon Aug 26 202125 +0000 2013|Letters What’s Wrong With Lipstick (2 Letters) http//nytims/13TS74e
372079898694676480,Mon Aug 26 193535 +0000 2013|RT bstrauch Does an IV bag cost 1 or 500 It dependshttp//bitly/16Lp6pu
372034432128933888,Mon Aug 26 163455 +0000 2013|RT bstrauch Should you eat before exercising gretchenreynolds explains the latest science
372023031356747776,Mon Aug 26 154937 +0000 2013|Well Ask Well Eating Before Exercise http//nytims/19HU7f6
371849487402418176,Mon Aug 26 042001 +0000 2013|Well Keeping FoodBorne Illnesses at Bay http//nytims/17X7UfK
371694514706350080,Sun Aug 25 180412 +0000 2013|Exploring Saline’s Secret Costs http//nytims/1dgoWfF
371486170771120128,Sun Aug 25 041619 +0000 2013|DealBook Amgen Said to Be Near Deal to Buy Onyx for 105 Billion http//nytims/158gwgp
371478766427856896,Sun Aug 25 034654 +0000 2013|For a Chef 41 Years in the Kitchen Takes Its Toll http//nytims/158eAo7
371461666615328768,Sun Aug 25 023857 +0000 2013|Economic View Public Policies Made to Fit People http//nytims/1587a4j
371161544459309056,Sat Aug 24 064622 +0000 2013|New Rules Would Cut Silica Dust Exposure http//nytims/15iR1gx
371022906559430656,Fri Aug 23 213528 +0000 2013|Our genes may have a more elevated moral sense than our minds do  http//nytims/1dzFiOd
370991483664760832,Fri Aug 23 193037 +0000 2013|Well A Guide for Swimmers Without Boundaries http//nytims/18PmbMB
370979101286608896,Fri Aug 23 184124 +0000 2013|The New Old Age Blog Faster Assistance for Medicare Patients http//nytims/15hfcfr
370979100561010688,Fri Aug 23 184124 +0000 2013|Well Four Frittatas and a Terrine http//nytims/18OZYOz
370977102629064704,Fri Aug 23 183328 +0000 2013|It had never occurred to me that none of the standard treatments would work for me From suleikajaouad http//nytims/1dzEE39
370937137253711872,Fri Aug 23 155439 +0000 2013|RT cslnyt Live a life of purpose or your genes might turn on you http//nytims/1f6g8EZ GretchenReynold
370909341764706304,Fri Aug 23 140412 +0000 2013|RT paulaspan A specialized surgical center for patients over 75 Does it make sense http//newoldageblogsnytimescom/2013/08/22/asurgicalcenterforolderpatients/
370800403337973760,Fri Aug 23 065119 +0000 2013|Well Looking to Genes for the Secret to Happiness http//nytims/1545FLt
370758852918390784,Fri Aug 23 040613 +0000 2013|Ron Motley Who Tackled Big Tobacco Dies at 68 http//nytims/1542KT1
370736029176963072,Fri Aug 23 023531 +0000 2013|Texas Tribune Shortage of Doctors Tough to Fix http//nytims/153VCGh
370667027750739968,Thu Aug 22 220120 +0000 2013|The New Old Age Blog A Surgical Center for Older Patients http//nytims/150NFe0
370662017079595008,Thu Aug 22 214126 +0000 2013|An adjustment for your dog at the chiropractor http//nytims/1dwn1RY
370631396358115328,Thu Aug 22 193945 +0000 2013|Well Life Interrupted A Test of Faith http//nytims/153kLkj
370631395536011265,Thu Aug 22 193945 +0000 2013|Polio Outbreaks Seen on Two Continents http//nytims/150vPaV
370575248485548032,Thu Aug 22 155638 +0000 2013|Well Waiting to Hear From the Doctor http//nytims/1avqdO1
370400315369328640,Thu Aug 22 042131 +0000 2013|Well US Circumcision Rates Are Declining http//nytims/13Hy1tX
370400314459193344,Thu Aug 22 042131 +0000 2013|Well At the Chiropractor WellAdjusted Pets http//nytims/16ygWjY
370388195302985728,Thu Aug 22 033321 +0000 2013|Lunchables the Lunchbox King Faces a Rival Vowing HigherQuality Fare http//nytims/16y9fdJ
370388194455732224,Thu Aug 22 033321 +0000 2013|UPS to End Health Benefits for Spouses of Some Workers http//nytims/13HsJi7
370358878359519232,Thu Aug 22 013652 +0000 2013|Training to Apply a Drug Is Urged in Overdose Cases http//nytims/17LGcCy
370358877537460224,Thu Aug 22 013652 +0000 2013|Mystery Virus That’s Killed 47 Is Tied to Bats in Saudi Arabia http//nytims/13Hfaz6
370279129607720960,Wed Aug 21 201958 +0000 2013|RT cslnyt Poor oral health linked to HPV http//nytims/174ipzq ADHADOTORG theNCI UTHealth
370236499931181056,Wed Aug 21 173034 +0000 2013|Well Study Ties Poor Oral Hygiene to CancerCausing Virus http//nytims/1dt56vg
370213813292785664,Wed Aug 21 160025 +0000 2013|How exercise helps us sleep better http//nytims/16w6xFt
370211779349331968,Wed Aug 21 155221 +0000 2013|Advice on Addiction in Boomers Part 1 http//nytims/17KhzpJ
370198927137464321,Wed Aug 21 150116 +0000 2013|RT PerriKlass Sending a child off to college helping that child stay healthy trying to be wisehttp//wellblogsnytimescom/2013/08/19/collegeprepthistimeforhealth/hpw
370198847735078914,Wed Aug 21 150057 +0000 2013|RT paulaspan Budweiser King of the Emergency Room http//wellblogsnytimescom/2013/08/19/beersimplicatedinemergencyroomvisits/partner=rssnytemc=rss
370198541584846848,Wed Aug 21 145944 +0000 2013|Well Supplements Fail to Relieve Joint Pain in Study http//nytims/17K8DAA
370047913680195584,Wed Aug 21 050112 +0000 2013|Tacking Health Care Costs Onto California Farm Produce http//nytims/18J386B
370039708283596802,Wed Aug 21 042836 +0000 2013|Well How Exercise Can Help Us Sleep Better http//nytims/182d88K
370035850287263745,Wed Aug 21 041316 +0000 2013|Recipes for Health Onion and Zucchini Frittata to Go http//nytims/12nOIrs
369984286075531264,Wed Aug 21 004822 +0000 2013|“Expecting Better” lays out the pros and cons of a morning latte but a confrontational approach may alienate some http//nytims/1dq1hac
369914826832613376,Tue Aug 20 201222 +0000 2013|Vegetarians you too may be at risk for salmonella http//nytims/1dpjrsO
369879187693527040,Tue Aug 20 175045 +0000 2013|The New Old Age Blog A Check on Premature Hospital Discharges http//nytims/180P5qG
369857358677413888,Tue Aug 20 162400 +0000 2013|Health Premiums Up 4 as Steep Climb Levels Off http//nytims/16HrwYx
369852024226979840,Tue Aug 20 160248 +0000 2013|How to prep collegebound children to take care of their own health from PerriKlass http//nytims/1dpi11m
369838997813460993,Tue Aug 20 151103 +0000 2013|RT cslnyt Intrigued by ProfEmilyOsters advice that drinking is OK in pregnancy Read my  nytimesscience review http//nytims/17F4xty
369705699217268736,Tue Aug 20 062122 +0000 2013|Oklahoma Judge Blocks Law Limiting MorningAfter Birth Control http//nytims/14RbKnA
369701913505595392,Tue Aug 20 060619 +0000 2013|Deaf Student Denied Interpreter by Medical School Draws Focus of Advocates http//nytims/170Yvp1
369701912628957184,Tue Aug 20 060619 +0000 2013|Recipes for Health Frittata With Peas Herbs and Feta or Parmesan http//nytims/14X7iKX
369569545465262081,Mon Aug 19 212020 +0000 2013|RT cslnyt Like malt liquor An ER visit might be in your future http//nytims/17F5odZ ht anahadoconnor
369569484329070592,Mon Aug 19 212006 +0000 2013|RT bstrauch Why we have no new psychiatric drugs http//nytims/162oOqu
369569375348867072,Mon Aug 19 211940 +0000 2013|Well Beers Implicated in Emergency Room Visits http//nytims/1cV4Jfp
369565542010875904,Mon Aug 19 210426 +0000 2013|Books Pregnant and Disputing the Doctor http//nytims/14vqGbv
369565541172015105,Mon Aug 19 210425 +0000 2013|18 and Under College Prep This Time for Health http//nytims/1cV4IYW
369559990735867904,Mon Aug 19 204222 +0000 2013|RT bstrauch How close are we to printing organs henryfountain takes us to the edge of this 3D worldhttp//nytims/160PxUh
369558442312495104,Mon Aug 19 203613 +0000 2013|Global Health Pill Can Prevent Fatal TB in HIV Patients http//nytims/1cUZITS
369554602406195200,Mon Aug 19 202057 +0000 2013|Mind A Dry Pipeline for Psychiatric Drugs http//nytims/14vjegK
369554600858107905,Mon Aug 19 202057 +0000 2013|Well Indoor Tanning Remains Popular Despite Risks http//nytims/1cUY9Wi
369516053929283585,Mon Aug 19 174747 +0000 2013|Chocolate strawberry pineapple theyre not ice cream flavors Theyre cigar flavors that are drawing the young http//nytims/16piBZb
369485352110538753,Mon Aug 19 154547 +0000 2013|Is your dogs yawn contagious http//nytims/16piigU
369478441017434113,Mon Aug 19 151819 +0000 2013|Well A Salmonella Warning for Vegetarians http//nytims/14upSnx
369470722600476672,Mon Aug 19 144739 +0000 2013|RT cslnyt Nursing staffing matters Heres why http//nytims/16SCDud
369468937508904962,Mon Aug 19 144033 +0000 2013|Well Really Yawning Is Contagious Between Dogs and Their Owners http//nytims/14uj0q8
369313080590618624,Mon Aug 19 042114 +0000 2013|Well Tested Recipes for Kitchen Safety http//nytims/14sRrNN
369257008391671809,Mon Aug 19 003825 +0000 2013|Doctors Who Profit From Radiation Prescribe It More Often Study Finds http//nytims/14sr8aA
369164748207570944,Sun Aug 18 183149 +0000 2013|Printing Out a Biological Machine http//nytims/15WV4ev
369164745896521729,Sun Aug 18 183148 +0000 2013|Next Out of the Printer Living Tissue http//nytims/1cXLnoS
368932265817931776,Sun Aug 18 030801 +0000 2013|In All Flavors Cigars Draw In Young Smokers http//nytims/13uwgjK
368904058129506304,Sun Aug 18 011556 +0000 2013|The Texas Tribune Bicycling for Thinner Texans and New Businesses http//nytims/12eyDUY
368904056133013504,Sun Aug 18 011555 +0000 2013|Cultural Studies Hollywood’s New Stars Pedestrians http//nytims/16TcKdA
368762868637790208,Sat Aug 17 155453 +0000 2013|Computer System Failed at Meatpacking Plants but Shipping Continued http//nytims/13Hr3Ql
368636155861823488,Sat Aug 17 073123 +0000 2013|Poll Shows New Yorkers Are Deeply Conflicted Over Bloomberg’s Legacy http//nytims/14mwVi0
368570183788400640,Sat Aug 17 030914 +0000 2013|What kind of workout does it take to be a broadway star patinamiller of PippinMusical shows us her routine http//nytims/16gZkt0
368558856214814722,Sat Aug 17 022413 +0000 2013|Well Hot Days Cold Noodles http//nytims/14mkLWm
368555076974960640,Sat Aug 17 020912 +0000 2013|World Briefing , Europe Britain Court Approves Vasectomy for Disabled Man http//nytims/16uvCmX
368555074793914368,Sat Aug 17 020911 +0000 2013|Christie Amends Marijuana Restrictions http//nytims/14mkLWg
368465239613779968,Fri Aug 16 201213 +0000 2013|Is there danger lurking in your lipstick http//nytims/16hos2F deborahblum
368387712086470657,Fri Aug 16 150409 +0000 2013|Well Is There Danger Lurking in Your Lipstick http//nytims/1ePncWl
368375598378258432,Fri Aug 16 141601 +0000 2013|RT patinamiller Looks like my interview and workout is up on NYT website now Go check it out http//nytims/17sWmAD mfisherfitness
368374144464732161,Fri Aug 16 141014 +0000 2013|RT paulaspan Myths of and experiences with the multigenerational home New Old Age readers weigh in (Hint Not The Waltons) http//tco…
368200780047994880,Fri Aug 16 024121 +0000 2013|67 Million Awarded to Groups Helping With Health Law http//nytims/16fKcvV
368129608753106944,Thu Aug 15 215832 +0000 2013|The New Old Age Blog When the Grandchildren Grow Older and Closer http//nytims/19lghni
368112693586432000,Thu Aug 15 205120 +0000 2013|Well Patina Miller’s Broadway Workout http//nytims/1cGOW3J
368100326647160832,Thu Aug 15 200211 +0000 2013|I pulled out a syringe and carefully drew up one cc of plain saline This is Tylenol 5” danielleofri http//nytims/16eWKUk
368084841205882880,Thu Aug 15 190039 +0000 2013|Well A Powerful Tool in the Doctor’s Toolkit http//nytims/1cGuM9Y
368077928623403008,Thu Aug 15 183311 +0000 2013|The insertion of heart stents has been named one of five most highly overused medical interventions in the US http//nytims/16ej3cP
368025834637914112,Thu Aug 15 150611 +0000 2013|A new study has reignited a debate about whether men should use a baldness drug to prevent prostate cancer http//nytims/16eeFKS
368016817933271040,Thu Aug 15 143021 +0000 2013|Lens Blog Five Minutes That Split Lifetimes http//nytims/18xpHuJ
368012925673672704,Thu Aug 15 141453 +0000 2013|My Story August 16 (a Message on Love) http//nytims/13navlV
367952461421879296,Thu Aug 15 101437 +0000 2013|Well Heart Stents Continue to Be Overused http//nytims/17rvqRK
367848466552475648,Thu Aug 15 032123 +0000 2013|Reservation Counts Votes on Ending Alcohol Ban http//nytims/1d8SERb
367848465755541504,Thu Aug 15 032123 +0000 2013|The Challenge of Helping the Uninsured Find Coverage http//nytims/15GMRuF
367803645196513280,Thu Aug 15 002317 +0000 2013|Doctors Without Borders to Pull Out of Somalia http//nytims/15Gjg4C
367803644013707264,Thu Aug 15 002316 +0000 2013|Gay Spouses of Members of Military Get Benefits http//nytims/1d8vLxf
367758757276971008,Wed Aug 14 212455 +0000 2013|Well New Debate on Prostate Cancer Drug http//nytims/15FH3lg
367753787022127104,Wed Aug 14 210510 +0000 2013|Do you avoid medical tests Know someone who does This simple trick may help get patients to the doctors office http//nytims/1d4jsCg
367745268332380160,Wed Aug 14 203119 +0000 2013|Ask an Expert Advice on Addiction in Boomers http//nytims/15FvbQe
367722833381556225,Wed Aug 14 190210 +0000 2013|First test for a new sleep drug how safely it puts people to sleep Second test how safely people wake up http//nytims/16bNnVk
367668474576769024,Wed Aug 14 152609 +0000 2013|A wooden dowel and a hockey puck These two simple items may be all a sports team needs to detect concussions http//nytims/16be9NJ
367540198642827265,Wed Aug 14 065626 +0000 2013|Well A Simple Device to Detect Concussions http//nytims/169QOfj
367536401438765057,Wed Aug 14 064121 +0000 2013|San Cristóbal de Las Casas Journal In Mexico a Healer Who Asks for Nothing in Return http//nytims/169TlpI
367536400541184000,Wed Aug 14 064121 +0000 2013|Vaccination Appears to Have Halted a Meningitis Outbreak http//nytims/13XKlEz
367521502486200320,Wed Aug 14 054209 +0000 2013|Doctors must sometimes disown a patient to give the best care possible but patients resist going to specialists http//nytims/1d3iVR1
367480091246592000,Wed Aug 14 025735 +0000 2013|DealBook Questions Arise About Herbalife Product Safety http//nytims/13XvHNN
367464687216373760,Wed Aug 14 015623 +0000 2013|To Judge Sleep Aids US Looks at Drowsy Driving in the Morning http//nytims/169xxug
367393229194272770,Tue Aug 13 211226 +0000 2013|Do you avoid medical tests Know someone who does This simple trick may help get patients to the doctors office http//nytims/1d4jsCg
367364406365392896,Tue Aug 13 191754 +0000 2013|Well Afraid to Get Tested Slow Down and Think About It http//nytims/17mXDcs
367361964021780480,Tue Aug 13 190812 +0000 2013|RT paulaspan A cautionary tale of the sometimes overlooked perils of multigenerational households Hafners Mother Daughter Me http/…
367345147589447680,Tue Aug 13 180122 +0000 2013|The New Old Age Blog Discord in an Intergenerational Home http//nytims/17mMOXD
367306837881667584,Tue Aug 13 152909 +0000 2013|More evidence about the benefits of breastfeeding http//nytims/1d3gzBM
367135702209028096,Tue Aug 13 040907 +0000 2013|Recipes for Health Cold Sesame Noodles With Cucumber and Sweet Pepper http//nytims/14IC3D7
367109843058171905,Tue Aug 13 022621 +0000 2013|A Limit on Consumer Costs Is Delayed in Health Care Law http//nytims/17KaIv7
367043264890675200,Mon Aug 12 220148 +0000 2013|Bigger Hospitals May Lead to Bigger Bills for Patients http//nytims/17JQqlt
367043262017581057,Mon Aug 12 220147 +0000 2013|QampA Do New Yorkers Who Ride the Subway Risk Hearing Loss http//nytims/14HYrwx
367039382400036864,Mon Aug 12 214622 +0000 2013|Global Health A Malaria Vaccine Works With Limits http//nytims/17JO8mD
367036800021180417,Mon Aug 12 213606 +0000 2013|One in 10 Americans now takes an antidepressant among women in their 40s and 50s the figure is one in four http//nytims/1d0LMW6
367028047330820097,Mon Aug 12 210120 +0000 2013|Hard Cases The Calculus of Primary Care http//nytims/17JJxRo
367014407538081795,Mon Aug 12 200708 +0000 2013|Risk of adult anxiety seen in children’s stomachaches http//nytims/164vuI0
367014060681740288,Mon Aug 12 200545 +0000 2013|Letters Dental Care in Nursing Homes (1 Letter) http//nytims/14HMAhW
367010010187829248,Mon Aug 12 194939 +0000 2013|Well A Year of BreastFeeding http//nytims/17JEAYx
366999251831627777,Mon Aug 12 190654 +0000 2013|The Consumer A Glut of Antidepressants http//nytims/14HFVnM
366953821332705281,Mon Aug 12 160623 +0000 2013|Autism is genetically linked to cancer http//nytims/164v9Vz
366946569230090241,Mon Aug 12 153734 +0000 2013|RT cslnyt Adults face high risk for an anxiety disorder if they had recurrent stomach pain as kids http//nytims/18p8DXN
366941442016419840,Mon Aug 12 151711 +0000 2013|Well Many Children Outgrow Asthma http//nytims/11ZnEyB
366937411047002113,Mon Aug 12 150110 +0000 2013|My Story The Memory Lady’s Daughter Tries to Fill the Gaps http//nytims/11ZlhvN
366780873599094784,Mon Aug 12 043909 +0000 2013|Well Risk of Adult Anxiety Seen in Children’s Stomachaches http//nytims/13de1zd
366776991204122627,Mon Aug 12 042343 +0000 2013|Well Building Up Bones With a Little Bashing http//nytims/13ddkpr
366762166340157440,Mon Aug 12 032449 +0000 2013|Bittersweet Deal in 22Year Fight Over Toxic Site in Bronx http//nytims/13d6joH
366733771552210944,Mon Aug 12 013159 +0000 2013|Sanofi Being Investigated for Bribery by China http//nytims/11XLqLm
366674457877680129,Sun Aug 11 213617 +0000 2013|When Philosophy Meets Psychiatry http//nytims/16Jycnf
366674454266384384,Sun Aug 11 213617 +0000 2013|Long Slog for Foreign Doctors to Practice in US http//nytims/17hBADU
366593259860013057,Sun Aug 11 161338 +0000 2013|Autism’s Unexpected Link to Cancer Gene http//nytims/14Ac3Hd
366378259056828417,Sun Aug 11 015918 +0000 2013|Opinion When Doctors Discriminate http//nytims/16395NI
366378256959668224,Sun Aug 11 015918 +0000 2013|Economic View When a CoPay Gets in the Way of Health http//nytims/1eB49yJ
366018817610088448,Sat Aug 10 021101 +0000 2013|World Briefing , The Americas Governments in Central America Mobilize to Fight Dengue Virus http//nytims/16G9eFj
366018815697498115,Sat Aug 10 021100 +0000 2013|Two Firms Accused of Using Political Ties to Bilk Medicaid http//nytims/17dIPg9
365916146802769922,Fri Aug 09 192302 +0000 2013|You asked We answered Is Pilates better than yoga for strengthening exercises http//nytims/1cQRrOq Have a question AskWell
365902855082737664,Fri Aug 09 183013 +0000 2013|RT paulaspan Even if you dont have diabetes higher blood glucose associated w/higher dementia risk New U of Wash study http//tco/b…
365885785041416192,Fri Aug 09 172223 +0000 2013|Well The New Gazpachos http//nytims/16Fdgh5
365874931923288064,Fri Aug 09 163916 +0000 2013|The New Old Age Blog High Blood Sugar Linked to Dementia http//nytims/17cFhdV
365869589642481665,Fri Aug 09 161802 +0000 2013|The number of young adults who end up in the emergency room after taking Adderall or other stimulants has quadrupled http//nytims/15U9mjw
365860101308952577,Fri Aug 09 154020 +0000 2013|Well Ask Well Pilates vs Yoga http//nytims/16F0u2i
365853231420678144,Fri Aug 09 151302 +0000 2013|Rolled pizza separated Oreos tailfirst lobster Rituals make our food taste better What are your food rituals http//nytims/15U8j2R
365690183754055680,Fri Aug 09 042508 +0000 2013|Well Rituals Make Our Food More Flavorful http//nytims/1cyPS9m
365678108495446016,Fri Aug 09 033709 +0000 2013|The Texas Tribune Legislature Restores Some Family Planning Cuts http//nytims/17B9Usv
365658192853737475,Fri Aug 09 021801 +0000 2013|Quiz How well do you know this weeks health news http//nytims/15RNDsn
365656645822459905,Fri Aug 09 021152 +0000 2013|New York State Lags on Firing Workers Who Abuse Disabled Patients http//nytims/17B0GMV
365603833805672448,Thu Aug 08 224201 +0000 2013|Fathers and sons can have complicated relationships and they are not made easier when health care issues are added http//nytims/1cNk535
365592536595070976,Thu Aug 08 215707 +0000 2013|Sharp Rise Among Young in Emergency Care After Stimulant Use http//nytims/14pFGef
365567316295036928,Thu Aug 08 201654 +0000 2013|Researchers Suspect Camels Are Linked to Middle East Virus http//nytims/14pmCwL
365553249706721280,Thu Aug 08 192101 +0000 2013|Entrepreneurs tend to exercise more but they also have more stress and are less likely to have health insurance http//nytims/1cNeTMl
365539136934912000,Thu Aug 08 182456 +0000 2013|Bits Blog Happy Birth Data A New App Tracks Fertility http//nytims/13Jyslq
365538883431178240,Thu Aug 08 182355 +0000 2013|RT SophieEganNYT Putting a price on smoking http//nytims/17xDwHm
365538842570272768,Thu Aug 08 182346 +0000 2013|RT bstrauch Does hype work  Seems sohttp//nytims/18dZ7qw
365507281841946627,Thu Aug 08 161821 +0000 2013|Well Living With Cancer Patient Yoga http//nytims/133juZc
365499210289778690,Thu Aug 08 154617 +0000 2013|Well A Doctor in the Family http//nytims/15R18so
365493313018667008,Thu Aug 08 152251 +0000 2013|Smoking is back without the stigma http//nytims/1cNfk9H
365492129033752578,Thu Aug 08 151808 +0000 2013|RT bstrauch What does a smoker cost an employerhttp//nytims/1beRMZq
365373394302152705,Thu Aug 08 072620 +0000 2013|Well The Health Tradeoffs of Entrepreneurship http//nytims/146uM8W
365300440906211329,Thu Aug 08 023626 +0000 2013|World Briefing , The Americas Haiti Report Blames UN Camp for Deadly Cholera Outbreak http//nytims/14lZtLw
365290772494434304,Thu Aug 08 015801 +0000 2013|How UrgentRx Crashed the Party at the Cash Register http//nytims/1460Eut
365286993267130368,Thu Aug 08 014300 +0000 2013|Economic Scene For Obamacare Some Hurdles Still Ahead http//nytims/14lOn9v
365286991123857409,Thu Aug 08 014300 +0000 2013|Higher Costs Seen for Some in Congress on Health Plans http//nytims/1460Euq
365283133886705664,Thu Aug 08 012740 +0000 2013|Smoking Is Back Without the Stigma http//nytims/14lOoKr
365283131646935040,Thu Aug 08 012739 +0000 2013|OpEd Contributor Crazy Pills http//nytims/14lOnpL
365201255112515585,Wed Aug 07 200218 +0000 2013|Matter A Family Consents to a Medical Gift 62 Years Later http//nytims/193IQFr
365186577669947393,Wed Aug 07 190359 +0000 2013|Agerelated attention deficit it may be why older people take so long getting ready to leave the house joycewadler http//nytims/1cJI0QL
365182475732910080,Wed Aug 07 184741 +0000 2013|RT cslnyt Sleep deprivation makes your brain go gaga for junk food http//nytims/1c7wNM1  anahadoconnor
365182441066991616,Wed Aug 07 184733 +0000 2013|RT Dermdoc So you walk into a room and forget why youre there Sound familiar Witty piece on distracted aging via nytimeshealth
365178776604254208,Wed Aug 07 183259 +0000 2013|American patients used to go to countries like India and Thailand for cheaper care but many are now going to Europe http//nytims/1cJq7By
365162921929613313,Wed Aug 07 172959 +0000 2013|Studying for a big exam Learn when and how to exercise to best remember all that information http//nytims/1cJpvvM
365150230003466241,Wed Aug 07 163933 +0000 2013|Well The Cost of a Smoker 5816 http//nytims/1ccbQQ5
365136812068454401,Wed Aug 07 154614 +0000 2013|I Was Misinformed Distracted Aging http//nytims/1cc0J9Z
365125155401371649,Wed Aug 07 145955 +0000 2013|RT paulaspan Elderly suicide Less likely among women past 60 but sharp increases w/age for men Why Is it ever a rational act http/…
365125117824614402,Wed Aug 07 145946 +0000 2013|RT bstrauch To slow down time as we age it helps to keep busy learning new things as this fascinating article explainshttp//tco/HwgM…
365036341483945985,Wed Aug 07 090700 +0000 2013|The New Old Age Blog Suicide Rates Are High Among the Elderly http//nytims/16yTMe6
364964848402046977,Wed Aug 07 042255 +0000 2013|Well How Exercise Can Help Us Learn http//nytims/12ZirJD
364948657243557888,Wed Aug 07 031834 +0000 2013|Deployment Factors Are Not Related to Rise in Military Suicides Study Finds http//nytims/13LuKE9
364835256764870657,Tue Aug 06 194758 +0000 2013|Quiz How well do you know this weeks health news http//nytims/15KOuej
364819150763343872,Tue Aug 06 184358 +0000 2013|Sleep deprivation may change the way your body responds to the sight of fatty and sweet foods http//nytims/15KNNBO
364816929686421504,Tue Aug 06 183508 +0000 2013|RT cslnyt Got 4 min Let me explain why too many nursing home residents dont get their teeth brushed http//nytims/17uvBug
364816845607419905,Tue Aug 06 183448 +0000 2013|RT bstrauch Grid cells in the brain could explain why  Alzheimers patients get lost in familiar places as jmgorman explainshttp//tc…
364816776116174848,Tue Aug 06 183432 +0000 2013|RT cslnyt Obesity declining for 2 to 4yearolds from lowincome families h/t stavernise http//nytims/17vAJhK
364815804950265858,Tue Aug 06 183040 +0000 2013|Declines seen in obesity rate among poor young children in US http//nytims/17vAJhK
364791512418103296,Tue Aug 06 165408 +0000 2013|The Growing Popularity of Having Surgery Overseas http//nytims/1cGzBO9
364787647845113856,Tue Aug 06 163847 +0000 2013|Broad Decline in Obesity Rate Seen in Poor Young Children http//nytims/1cGySMP
364774547930628098,Tue Aug 06 154644 +0000 2013|People born during whooping cough epidemics and survive them are more likely to die prematurely later in life http//nytims/15KOn2v
